id,Reserve.Location,Code.Loc.Snap,Site.Original,Camera.Site.Concatenate,Camera.Site.Std,Setup.Date,Setup.Time,Lat_Y,Long_X,Cam.Brand,Flash,Cam.Serial.No,Height,Fixture,DRXN,IMG# N,IMG# E,IMG# S,IMG# W,IMG# CT,Habitat.Descriptor,Shade,Visib.1,Visib.1,Visib.1,SITE_ID,Dist.Tree.1,Dist.Tree.2,Dist.Tree.3,Dist.Tree.4,Dist.Tree.5,Dist.Tree.6,Dist.Tree.7,Dist.Tree.8,Dist.Tree.9,Dist.Tree.10,Dist.Road,Dist.Water,Dist.Outcrop,Dist.Trail,Gral.Comments,other.cols.WATER (Km)P,other.cols.in.metadata2,Setup.Date.Original,Management.Type,Official.Name,Country,Province,Municipality,Vegetation,Biome,Elevation
230,Madikwe,MAD,A05,MAD_A05,MAA_A05,2018-06-12,9:20,-24.66774,26.37113,Cuddeback,IR-Black,1231A6007752,,Tree ,NW,4634,4635,4636,4637,4638,"Grassy plain, melifera stands",3,15,7,9,A05,1,2,8,11,11,12,10,11,10,12,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,964
231,Madikwe,MAD,A06,MAD_A06,MAA_A06,2018-06-12,8:51,-24.66882,26.39393,Cuddeback,IR-Black,1231A6007608,,Tree ,SE,4629,4630,4631,4632,4633,"Grewia, geelhak, boscia shrubland",2,7,2,2,A06,1,2,2,2,6,10,6,4,3,6,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,ARID SWEET BUSHVELD,Savanna,964
232,Madikwe,MAD,B03,MAD_B03,MAA_B03,2018-06-12,11:24,-24.68983,26.32986,Cuddeback,IR-Black,1255E6000514,,Tree ,NE,4649,4650,4651,4652,4653,"Geelhak, Dicrostachys",1,11,11,16,B03,6,8,4,7,9,5,9,7,5,14,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1027
233,Madikwe,MAD,B04,MAD_B04,MAA_B04,2018-06-12,11:54,-24.68983,26.35063,Cuddeback,IR-Black,1255E6000567,,Tree ,W,4654,4655,4656,4657,4658,Geelhak stand,4,4,4,6,B04,3,7,5,8,7,10,7,7,7,7,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,964
234,Madikwe,MAD,B05,MAD_B05,MAA_B05,2018-06-12,12:13,-24.68788,26.37236,Cuddeback,IR-Black,1255E6000708,,Tree ,S,4659,4660,4661,4662,4663,Tortilis & dichrostachus,1,15,8,23,B05,1,3,8,7,6,5,8,7,9,15,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,964
235,Madikwe,MAD,B06,MAD_B06,MAA_B06,2018-06-12,12:45,-24.68812,26.39476,Cuddeback,IR-Black,1255E6001112,,Tree ,SE,4664,4665,4666,4667,4668,Open Grewia shrubland,1,15,38,21,B06,1,2,3,4,3,7,7,7,12,11,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,964
236,Madikwe,MAD,C04,MAD_C04,MAA_C04,2018-06-12,13:49,-24.70860,26.34894,Cuddeback,IR-Black,1255E6001020,,Tree ,SE,4674,4675,4676,4677,4678,"Geelhak, Dicrostachus",3,13,8,11,C04,1,2,3,4,6,8,12,8,9,9,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,964
237,Madikwe,MAD,C05,MAD_C05,MAA_C05,2018-06-12,13:18,-24.70683,26.37296,Cuddeback,IR-Black,1255E6001070,,Tree ,S,4669,4670,4671,4672,4673,Dicrostachus. Tall grassland,1,5,9,6,C05,7,8,11,9,10,11,5,6,11,8,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,964
238,Madikwe,MAD,C06,MAD_C06,MAA_C06,2018-06-12,8:12,-24.71081,26.39456,Cuddeback,IR-Black,1255E6001074,,Tree ,SE,4624,4625,4626,4627,4628,Atortilis patchy; open kraal,1,10,13,15,C06,2,5,7,10,9,7,11,10,11,12,,,,,,,,12-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,964
239,Madikwe,MAD,C07,MAD_C07,MAA_C07,2018-06-13,12:00,-24.70953,26.41677,Cuddeback,IR-Black,1255E6001101,,Tree ,E,4704,4705,4706,4707,4708,Open Grewia shrubland,1,6,4,6,C07,3,3,4,1,5,5,5,7,6,6,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,957
240,Madikwe,MAD,D03,MAD_D03,MAA_D03,2018-06-13,10:45,-24.72961,26.32737,Cuddeback,IR-Black,1255E6001097,,Tree ,SE,4694,4695,4696,4697,4698,"Dicrostachus, closed shrubland",1,4,4,8,D03,1,3,3,3,3,4,8,8,10,5,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1027
241,Madikwe,MAD,D04,MAD_D04,MAA_D04,2018-06-11,9:52,-24.72961,26.35212,Cuddeback,IR-Black,1255E6000713,,Tree ,WSW,4619,4620,4621,4622,4623,Koppie foothill,2,5,4,4,D04,4,5,5,4,6,6,6,8,6,9,,,,,,,,11-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,964
242,Madikwe,MAD,D05,MAD_D05,MAA_D05,2018-06-11,9:20,-24.73157,26.37519,Cuddeback,IR-Black,1255E6000707,,Tree ,E,4614,4615,4616,4617,4618,Moderate dense shrubland,1,4,6,4,D05,1,2,5,3,5,5,5,6,6,7,,,,,,,,11-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,964
243,Madikwe,MAD,D06,MAD_D06,MAA_D06,2018-06-11,8:30,-24.72846,26.39541,Cuddeback,IR-Black,1255E6001012,,Tree ,WNW,4609,4610,4611,4612,4613,Moderate dense shrubland,1,6,5,3,D06,2,3,5,4,5,5,5,7,8,10,,,,,,,,11-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,964
244,Madikwe,MAD,D07,MAD_D07,MAA_D07,2018-06-13,11:28,-24.72942,26.41559,Cuddeback,IR-Black,1255E6000709,,Tree ,SE,4699,4700,4701,4702,4703,"Tortilis, swart haak veld",2,16,17,7,D07,8,6,10,7,8,6,8,11,12,11,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,964
245,Madikwe,MAD,E04,MAD_E04,MAA_E04,2018-06-13,9:39,-24.75103,26.34968,Cuddeback,IR-Black,1255E6001055,,Tree ,E,4689,4690,4691,4692,4693,"Dicrostachus, dense shrubland",3,7,8,4,E04,1,2,3,3,2,3,2,3,4,5,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1053
246,Madikwe,MAD,E06,MAD_E06,MAA_E06,2018-06-13,8:30,-24.75061,26.39650,Cuddeback,IR-Black,1255E6000701,,Tree ,S,4684,4685,4686,4687,4688,"Dicrostachus, dense shrubland",1,8,1,3,E06,1,1,2,2,3,3,3,4,4,4,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1053
247,Madikwe,MAD,E07,MAD_E07,MAA_E07,2018-06-13,7:57,-24.74914,26.41641,Cuddeback,IR-Black,1255E6001113,,Tree ,NNE,4679,4680,4681,4682,4683,"Dicrostachus, dense shrubland",1,7,4,3,E07,1,2,3,4,3,4,5,5,6,5,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,964
248,Madikwe,MAD,MADWA09,MAD_MADWA09,MAA_MADWA09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,NA
249,Madikwe,MAD,MADWA04,MAD_MADWA04,MAA_MADWA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,NA
250,Madikwe,MAD,MADWA05,MAD_MADWA05,MAA_MADWA05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,NA
251,Madikwe,MAD,MADWA06,MAD_MADWA06,MAA_MADWA06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,NA
252,Madikwe,MAD,MADWA08,MAD_MADWA08,MAA_MADWA08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,NA
253,Madikwe,MAD,MADWA01,MAD_MADWA01,MAA_MADWA01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,NA
254,Madikwe_2,MAD,F03,MAD_F03,MAF_F03,2018-06-14,15:45,-24.77276,26.19587,Cuddeback ,Black flash,1231A6005833,,Tree ,W,4808,4809,4810,4811,4812,Dicrostachys hill side,2,5,4,1,F03,1,2,2,3,4,5,5,6,7,7,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1151
255,Madikwe_2,MAD,F04,MAD_F04,MAF_F04,2018-06-14,15:15,-24.76886,26.21653,Cuddeback ,Black flash,1255E6000711,,Tree ,NE,4803,4804,4805,4806,4807,Hill side,3,5,7,4,F04,1,2,2,3,3,4,5,6,6,5,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1151
256,Madikwe_2,MAD,F05,MAD_F05,MAF_F05,2018-06-14,13:40,-24.77128,26.23660,Cuddeback ,Black flash,1255E6000699,,Tree ,N,4788,4789,4790,4791,4792,Dense Combretum,2,3,1,3,F05,2,1,2,3,3,4,5,4,5,5,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1151
257,Madikwe_2,MAD,G04,MAD_G04,MAF_G04,2018-06-14,14:04,-24.78891,26.21991,Cuddeback ,Black flash,1255E6000566,,Tree ,NW,4793,4794,4795,4796,4797,Hill plateau; Combretum mix Acacia,1,2,1,2,G04,1,1,1,1,1,2,2,2,2,2,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1151
258,Madikwe_2,MAD,G05,MAD_G05,MAF_G05,2018-06-14,14:30,-24.78618,26.24012,Cuddeback ,Black flash,1255E6001017,,Tree ,SSW,4798,4799,4800,4801,4802,Combretum & Dicrostachys veld,1,12,3,6,G05,4,3,3,4,4,4,6,8,7,6,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1151
259,Madikwe_2,MAD,G06,MAD_G06,MAF_G06,2018-06-14,13:16,-24.78916,26.26214,Cuddeback ,Black flash,1255E6001057,,Tree ,NW,4783,4784,4785,4786,4787,Dicrostachys & Digitaria,1,4,1,5,G06,1,3,4,4,4,3,5,4,4,4,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1111
260,Madikwe_2,MAD,G07,MAD_G07,MAF_G07,2018-06-14,12:58,-24.79278,26.28168,Cuddeback ,Black flash,1255E6001059,,Tree ,W,4778,4779,4780,4781,4782,Combretum mixed grassland,2,3,12,6,G07,3,2,4,6,6,5,6,6,7,8,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1111
261,Madikwe_2,MAD,G08,MAD_G08,MAF_G08,2018-06-14,12:25,-24.79028,26.30385,Cuddeback ,Black flash,1255E6000524,,Tree ,SE,4773,4774,4775,4776,4777,Dicrostachys thicket,4,8,3,5,G08,2,2,4,3,4,5,5,7,7,7,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1111
262,Madikwe_2,MAD,H04,MAD_H04,MAF_H04,2018-06-14,10:00,-24.80938,26.21879,Cuddeback ,Black flash,1231A6007607,,Tree ,SE,4748,4749,4750,4751,4752,"Rocky, Combretum veld",3,5,4,1,H04,1,1,1,3,4,3,2,3,4,3,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1151
263,Madikwe_2,MAD,H05,MAD_H05,MAF_H05,2018-06-14,10:30,-24.80932,26.24091,Cuddeback ,Black flash,1255E6000554,,Tree ,S,4753,4754,4755,4756,4757,"Combretum, Dicrostachus veld",1,2,1,1,H05,1,1,1,2,2,2,2,3,4,4,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1151
264,Madikwe_2,MAD,H06,MAD_H06,MAF_H06,2018-06-14,10:59,-24.80924,26.26296,Cuddeback ,Black flash,1255E6000572,,Tree ,N,4758,4759,4760,4761,4762,"Combretum, Dicrostachus veld",4,6,1,9,H06,2,3,1,5,6,6,5,4,5,5,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1111
265,Madikwe_2,MAD,H07,MAD_H07,MAF_H07,2018-06-14,11:16,-24.81144,26.28311,Cuddeback ,Black flash,1255E6000559,,Tree ,NNE,4763,4764,4765,4766,4767,"Combretum, Aristida veld",2,6,4,4,H07,1,1,2,3,4,5,5,4,4,6,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1111
266,Madikwe_2,MAD,H08,MAD_H08,MAF_H08,2018-06-14,11:43,-24.81243,26.30617,Cuddeback ,Black flash,1255E6001061,,Tree ,SE,4768,4769,4770,4771,4772,"Wag 'n Bietjie, Combretum",2,5,3,2,H08,1,3,3,4,4,4,6,6,5,5,,,,,,,,14-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1111
267,Madikwe_2,MAD,H09,MAD_H09,MAF_H09,2018-06-13,15:48,-24.81150,26.32693,Cuddeback ,Black flash,1255E6001019,,Tree ,N ,4743,4744,4745,4746,4747,"C. imbrebre, Grewia shrubland",2,8,3,4,H09,1,3,4,3,4,8,5,7,11,8,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Ramotshere Moiloa,MIXED BUSHVELD,Savanna,1111
268,Madikwe_2,MAD,I04,MAD_I04,MAF_I04,2018-06-13,13:35,-24.82969,26.21544,Cuddeback ,Black flash,1255E6000573,,Tree ,SSE,4713,4714,4715,4716,4717,"Combretum, Ziziphus, Grewia",2,10,3,2,I04,1,2,1,1,2,3,4,3,5,4,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1151
269,Madikwe_2,MAD,I05,MAD_I05,MAF_I05,2018-06-13,13:58,-24.82754,26.23782,Cuddeback ,Black flash,1255E6001111,,Tree ,SE,4718,4719,4720,4721,4722,"Ziziphus, grassy plains",1,11,14,7,I05,6,10,12,13,13,12,5,8,11,16,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1151
270,Madikwe_2,MAD,I06,MAD_I06,MAF_I06,2018-06-13,14:19,-24.82548,26.26108,Cuddeback ,Black flash,1255E6000636,,Tree ,SSW,4723,4724,4725,4726,4727,"Ziziphus, grassy plains",2,25,3,4,I06,2,6,8,4,7,5,6,6,7,8,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1111
271,Madikwe_2,MAD,I07,MAD_I07,MAF_I07,2018-06-13,14:42,-24.82696,26.28328,Cuddeback ,Black flash,1255E6000712,,Tree ,NE,4728,4729,4730,4731,4732,Grassland,3,2,9,7,I07,2,2,3,3,4,6,10,11,7,7,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1111
272,Madikwe_2,MAD,I08,MAD_I08,MAF_I08,2018-06-13,15:05,-24.83261,26.30714,Cuddeback ,Black flash,1255E6000569,,Tree ,E,4733,4734,4735,4736,4737,Grassland,3,7,11,12,I08,4,3,7,8,7,7,4,7,7,9,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1111
273,Madikwe_2,MAD,I09,MAD_I09,MAF_I09,2018-06-13,15:28,-24.82819,26.32777,Cuddeback ,Black flash,1255E6000568,,Tree ,SW,4738,4739,4740,4741,4742,Moderate dense shrubland,3,6,1,2,I09,1,1,2,2,2,3,4,5,5,7,,,,,,,,13-Jun-2018,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1111
274,Madikwe_2,MAD,MADWA07,MAD_MADWA07,MAF_MADWA07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,NA
275,Madikwe_2,MAD,MADWA10,MAD_MADWA10,MAF_MADWA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provintial Reserve,Madikwe Game Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,NA
276,Molopo,MOL,C01,MOL_C01,MOL_C01,2018-06-21,13:11,-25.72421,22.82768,Cuddeback,IR - Black,1231A6007594,60,Tree ,E,4908,4909,4910,4911,4912,Haemotoxylon & Melifera,2,12,25,8,C01,1,2,3,4,5,6,8,6,12,8,182,3700,1500,3,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,992
277,Molopo,MOL,C02,MOL_C02,MOL_C02,2018-06-21,11:46,-25.72286,22.84837,Cuddeback,IR - Black,1231A6007603,50,Tree ,SE,4898,4899,4900,4901,4902,"Erioloba, Melifera, Grewia",4,33,17,3,C02,1,2,3,5,9,9,12,13,16,17,63,2120,1500,2,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,999
278,Molopo,MOL,C03,MOL_C03,MOL_C03,2018-06-21,10:40,-25.72324,22.87138,Cuddeback,IR - Black,1231A6007606,50,Tree ,N,4888,4889,4890,4891,4892,"Haemotoxylon, Melifera, Grewia",3,10,3,7,C03,3,5,7,7,7,11,10,13,12,16,42,1650,1500,1,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,999
279,Molopo,MOL,D01,MOL_D01,MOL_D01,2018-06-21,13:57,-25.74565,22.82459,Cuddeback,IR - Black,1231A6005830,60,Tree ,N,4913,4914,4915,4916,4917,"Erioloba, Melifera, Haemotoxylon",3,24,10,25,D01,6,9,12,11,10,17,12,14,18,20,90,4010,1500,5,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,992
280,Molopo,MOL,D02,MOL_D02,MOL_D02,2018-06-21,12:41,-25.74402,22.84937,Cuddeback,IR - Black,1231A6007751,60,Tree ,NE,4903,4904,4905,4906,4907,"Boscia, Erioloba, Melifera",2,22,16,3,D02,3,5,7,11,13,17,12,8,12,13,258,1630,1500,2,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,999
281,Molopo,MOL,D03,MOL_D03,MOL_D03,2018-06-21,11:16,-25.73984,22.87135,Cuddeback,IR - Black,1231A6007718,40,Tree ,SE,4893,4894,4895,4896,4897,"Erioloba, Melifera, Grewia",3,16,1,12,D03,5,5,9,9,12,12,16,17,15,15,359,905,1500,2,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,999
282,Molopo,MOL,D04,MOL_D04,MOL_D04,2018-06-21,10:07,-25.74045,22.89438,Cuddeback,IR - Black,1231A6007756,70,Tree ,W,4883,4884,4885,4886,4887,"Haemotoxylon, Melifera, Grewia",4,10,1,23,D04,1,4,5,6,8,8,10,11,12,11,92,3150,1500,4,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,999
283,Molopo,MOL,E01,MOL_E01,MOL_E01,2018-06-21,14:32,-25.76449,22.82652,Cuddeback,IR - Black,1231A6007744,50,Tree ,SW,4918,4919,4920,4921,4922,Eriloba & Melifera,1,13,41,6,E01,7,9,8,10,5,9,5,12,13,12,83,4830,1500,2,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,989
284,Molopo,MOL,E02,MOL_E02,MOL_E02,2018-06-20,14:06,-25.76057,22.84964,Cuddeback,IR - Black,1231A6007610,80,Tree ,E,4858,4859,4860,4861,4862,"Haemotoxylon, Melifera, Grewia",3,19,4,9,E02,12,13,12,11,15,7,12,16,12,15,187,3010,1500,2,,,,20-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,996
285,Molopo,MOL,E03,MOL_E03,MOL_E03,2018-06-20,14:34,-25.76247,22.87362,Cuddeback,IR - Black,1231A6007745,60,Tree ,E,4863,4864,4865,4865,4867,"Haemotoxylon, Melifera, Grewia",1,8,11,14,E03,4,9,8,12,7,11,7,11,11,14,79,3060,1500,3,,,,20-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,996
286,Molopo,MOL,E05,MOL_E05,MOL_E05,2018-06-21,9:17,-25.76422,22.91694,Cuddeback,IR - Black,1231A6005822,70,Tree ,NNE,4878,4879,4880,4881,4882,"Boscia, Melifera, Grewia",4,20,18,21,E05,1,5,5,6,3,4,8,10,11,11,209,2330,1500,6,,,,21-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1000
287,Molopo,MOL,F02,MOL_F02,MOL_F02,2018-06-20,13:23,-25.78383,22.84871,Cuddeback,IR - Black,1231A6007601,60,Tree ,N,4853,4854,4855,4856,4857,"Erioloba, Melifera, Grewia",3,8,12,27,F02,4,8,13,21,17,6,15,8,11,11,130,5460,1500,1,,,,20-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,996
288,Molopo,MOL,F03,MOL_F03,MOL_F03,2018-06-20,16:03,-25.78403,22.87350,Cuddeback,IR - Black,1231A6007747,40,Tree ,NW,4873,4874,4875,4876,4877,"Erioloba, Melifera, Grewia",2,10,4,4,F03,1,5,6,9,10,11,16,4,7,9,207,5360,1500,4,,,,20-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,North West,Kagisano/Molopo,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,996
289,Molopo,MOL,F04,MOL_F04,MOL_F04,2018-06-20,15:28,-25.78189,22.89525,Cuddeback,IR - Black,1231A6007749,60,Tree ,NW,4868,4869,4870,4871,4872,Melifera & Grewia,2,9,5,5,F04,7,9,1,3,4,4,4,10,9,4,97,3600,1500,3,,,,20-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,Northern Cape,Siyancuma,KALAHARI THORNVELD INVADED BY KAROO,Savanna,996
290,Molopo,MOL,F05,MOL_F05,MOL_F05,2018-06-20,12:29,-25.78149,22.91710,Cuddeback,IR - Black,1231A6007604,50,Tree ,S,4848,4849,4850,4851,4852,"Erioloba, Melifera, Grewia",3,16,2,7,F05,4,5,8,8,11,5,6,8,9,11,71,1400,1500,2,,,,20-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,Northern Cape,Siyancuma,KALAHARI THORNVELD INVADED BY KAROO,Savanna,1000
291,Molopo,MOL,F06,MOL_F06,MOL_F06,2018-06-20,11:43,-25.78154,22.93951,Cuddeback,IR - Black,1231A6007748,70,Tree ,SE,4843,4844,4845,4846,4847,"Erioloba, Melifera, Grewia",3,9,3,5,F06,3,5,6,8,8,3,7,5,10,8,77,820,1500,3,,,,20-Jun-2018,Private reserve,Molopo Nature Reserve,South Africa,Northern Cape,Siyancuma,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1000
292,Molopo,MOL,G03,MOL_G03,MOL_G03,2019-01-20,7:47,-25.80126,22.88260,Cuddeback,IR-Black,1231A6008425,70,Tree,SW,5942,5943,5944,5945,5946,"Erioloba, Melifera, Grewia",1,7,4,1,G03,2,6,4,7,5,2,9,6,11,14,70,,1500,4,,,,20-Jan-2019,Private reserve,Molopo Nature Reserve,South Africa,Northern Cape,Siyancuma,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,996
